"MARVIN A",JONES,"",CHICAGO,IL,US,60827,41.64704,-87.62067,1,03859580,1975,1973,09/28/1973,"FMC CORPORATION",A000010173223,318,03859580-1,03859580-1,03859580-1
JOSEPH,GALUSKA,"","ELMWOOD PARK",IL,US,60707,41.923558,-87.816578,2,03859580,1975,1973,09/28/1973,"FMC CORPORATION",A000010173223,318,03859580-2,03859580-2,03859580-2
"ALVIN L",GARDNER,"",ERIE,PA,US,16565,42.069063,-80.102633,1,03859581,1975,1974,01/11/1974,"GENERAL ELECTRIC COMPANY",H000000000005,388/318,03859581-1,03859581-1,03859581-1
"ROBERT F",KAUTZ,"","SPRING LAKE",NJ,US,7762,40.153489,-74.03928,1,03859582,1975,1973,09/17/1973,"BENDIX CORPORATION",H000000000277,323,03859582-1,03859582-1,03859582-1
"LEO B",BOURGEAULT,"",WALL,NJ,US,7719,40.1655,-74.07264,2,03859582,1975,1973,09/17/1973,"BENDIX CORPORATION",H000000000277,323,03859582-2,03859582-2,03859582-2
"RAYMOND G",LANE,"",MANASQUAN,NJ,US,8736,40.122204,-74.063541,3,03859582,1975,1973,09/17/1973,"BENDIX CORPORATION",H000000000277,323,03859582-3,03859582-3,03859582-3
"RAY ALLEN",REED,"",BOLINGBROOK,IL,US,60490,41.698611,-88.068333,1,03859583,1975,1973,10/23/1973,"AT T CORP",A000010111144,363,03859583-1,03859583-1,03859583-1
"THOMAS M",CORRY,"",GOLETA,CA,US,93199,34.489743,-120.039532,1,03859584,1975,1974,03/13/1974,"GENERAL MOTORS CORPORATION",H000000000031,363,03859584-1,03859584-1,03859584-1
"UDO H",MEIER,"",LUZERN,"",CH,"",47.083333,8.266667,1,03859585,1975,1973,12/06/1973,"RELIANCE ELECTRIC CO",A000010275406,363/318,03859585-1,03859585-1,03859585-1
"JAMES CARROLL",WADLINGTON,"",SUMMIT,NJ,US,7902,40.71414,-74.365895,1,03859586,1975,1973,09/26/1973,"AT T CORP",A000010111144,363,03859586-1,05115185-3,05115185-3
"HAROLD J",BROWN,"",LORAIN,OH,US,44055,41.43438,-82.13742,1,03859587,1975,1974,01/07/1974,"LORAIN PRODUCTS CORPORATION",H000000014011,363,03859587-1,03859587-1,03859587-1
"CHARLES H",TITUS,"","NEWTOWN SQUARE",PA,US,19073,39.983187,-75.412719,1,03859588,1975,1971,02/17/1971,"ELECTRO PETROLEUM INC MESNE",H000000024718,363/307,03859588-1,03859588-1,03859588-1
"CHARLES G",RUSH,"",BEACHWOOD,NJ,US,8722,39.934006,-74.195669,1,03859589,1975,1973,06/05/1973,"",,322/74/180/290,03859589-1,03859589-1,03859589-1
"JOHN ROBERT",CIELO,"",KINGSTON,NY,US,12402,41.932386,-74.032331,1,03859590,1975,1973,07/30/1973,"INTERNATIONAL BUSINESS MACHINES CORPORATION",A000010083419,323/327,03859590-1,03859590-1,03859590-1
"WILLIAM ALBERT",MOORMAN,"",KINGSTON,NY,US,12402,41.932386,-74.032331,2,03859590,1975,1973,07/30/1973,"INTERNATIONAL BUSINESS MACHINES CORPORATION",A000010083419,323/327,03859590-2,05041798-1,05041798-1
"SURYANARAYANA KRISHNAPP",RAO,"",KINGSTON,NY,US,12402,41.932386,-74.032331,3,03859590,1975,1973,07/30/1973,"INTERNATIONAL BUSINESS MACHINES CORPORATION",A000010083419,323/327,03859590-3,03859590-3,03859590-3
"NORMAN B",SAUNDERS,"",WESTON,MA,US,2493,42.365885,-71.301028,1,03859591,1975,1973,07/02/1973,"DISPLAY ENTERPRISES INC",H000000102059,323/327,03859591-1,03859591-1,03859591-1
HARTMUT,KESSLER,"",REGENSBURG,"",DE,"",49.015,12.095556,1,03859592,1975,1973,05/03/1973,"SIEMENS AKTIENGESELLSCHAFT",A000010043426,323/333/361,03859592-1,03859592-1,03859592-1
"JOHN HUYTON",POOLE,"","SAINT HELENS","",GB,"",53.45,-2.733333,1,03859593,1975,1973,06/27/1973,"",,324/73,03859593-1,03859593-1,03859593-1
"BRIAN ANTHONY",GOODISON,"","SAINT HELENS","",GB,"",53.45,-2.733333,2,03859593,1975,1973,06/27/1973,"",,324/73,03859593-2,03859593-2,03859593-2
"EARL A",GRINDHEIM,"",MINNEAPOLIS,MN,US,55488,44.981963,-93.26551,1,03859594,1975,1970,02/24/1970,"ROSEMOUNT INC",A000011255445,324/73/323/340,03859594-1,03859594-1,03859594-1
"DAVID VERN",LANG,"",CHATHAM,NJ,US,7928,40.733044,-74.403459,1,03859595,1975,1973,12/06/1973,"AT T CORP",A000010111144,324,03859595-1,04772924-2,04772924-2
"GEORGE E",JANNERY,"",RIDGEFIELD,CT,US,6879,41.272541,-73.497016,1,03859596,1975,1972,11/24/1972,"COMPUTER CABLE CORPORATION",H000000173307,725/348,03859596-1,03859596-1,03859596-1
"MARK P",MESSINGER,"","NEW YORK",NY,US,10292,40.708181,-74.003846,2,03859596,1975,1972,11/24/1972,"COMPUTER CABLE CORPORATION",H000000173307,725/348,03859596-2,03859596-2,03859596-2
PIET,ZWAAL,"",HILVERSUM,"",NL,"",52.233333,5.183333,1,03859597,1975,1973,06/01/1973,"U S PHILIPS CORPORATION",A000010901802,375/341,03859597-1,03859597-1,03859597-1
"JACK W",MCELWAIN,"",DALLAS,TX,US,75398,32.765788,-96.85689,1,03859598,1975,1969,04/09/1969,"TEXAS INSTRUMENTS INCORPORATED",H000000000019,367/102/114/175,03859598-1,03859598-1,03859598-1
"ALVIS D","STEPHENSON JR","",DALLAS,TX,US,75398,32.765788,-96.85689,2,03859598,1975,1969,04/09/1969,"TEXAS INSTRUMENTS INCORPORATED",H000000000019,367/102/114/175,03859598-2,03859598-2,03859598-2
WILLIAM,PEIL,"","NORTH SYRACUSE",NY,US,13212,43.11096,-76.13928,1,03859599,1975,1972,12/20/1972,"GENERAL ELECTRIC COMPANY",H000000000005,455,03859599-1,03859599-1,03859599-1
"GEORGE FREDERICK",CRAVEN,"",HARLOW,"",GB,"",51.783333,.166667,1,03859600,1975,1973,10/25/1973,"INTERNATIONAL STANDARD ELECTRIC CORPORATION",H000000000453,455,03859600-1,03859600-1,03859600-1
"RAYMOND RICHARD",THOMAS,"",HARLOW,"",GB,"",51.783333,.166667,2,03859600,1975,1973,10/25/1973,"INTERNATIONAL STANDARD ELECTRIC CORPORATION",H000000000453,455,03859600-2,03859600-2,03859600-2
"MAURICE FRANCIS",BERGER,"",HARLOW,"",GB,"",51.783333,.166667,3,03859600,1975,1973,10/25/1973,"INTERNATIONAL STANDARD ELECTRIC CORPORATION",H000000000453,455,03859600-3,03859600-3,03859600-3
"ANTHONY THOMAS",CURTIS,"",ESSEX,"",GB,"",51.833333,.583333,1,03859601,1975,1973,04/11/1973,"MARCONI COMPANY LIMITED",H000000001611,455,03859601-1,03859601-1,03859601-1
"FRITS JACQUES",JANSSEN,"",WAALRE,"",NL,"",51.383333,5.45,1,03859602,1975,1973,03/05/1973,"U S PHILIPS CORPORATION",A000010901802,327/703,03859602-1,03859602-1,03859602-1
ARNOLD,LEHMANN,"",EINDHOVEN,"",NL,"",51.45,5.466667,2,03859602,1975,1973,03/05/1973,"U S PHILIPS CORPORATION",A000010901802,327/703,03859602-2,03859602-2,03859602-2
"KARL HEINZ",HERZNER,"",HAMBURG,"",DE,"",54.133333,9.816667,1,03859603,1975,1973,06/27/1973,"U S PHILIPS CORPORATION",A000010901802,327,03859603-1,03859603-1,03859603-1
"JOHN CHARLES",RANKIN,"","LOS ANGELES",CA,US,90230,34.001758,-118.394799,1,03859604,1975,1972,07/26/1972,"",,330,03859604-1,04172237-1,04172237-1
"EUGENE B","HIBBS JR","","LA CANADA",CA,US,91012,34.203774,-118.191187,1,03859605,1975,1973,03/26/1973,"DIGILIN INCORPORATED",H000000182038,330,03859605-1,03859605-1,03859605-1
ROGER,"SWIRE IV","","LAKE VIEW TERRACE",CA,US,91342,34.303046,-118.42194,2,03859605,1975,1973,03/26/1973,"DIGILIN INCORPORATED",H000000182038,330,03859605-2,03859605-2,03859605-2
"EUGENE A",PETERSON,"",PENFIELD,NY,US,14526,43.141702,-77.455684,1,03859606,1975,1973,07/19/1973,"EDMAC ASSOCIATES INC",A000010053802,330,03859606-1,03859606-1,03859606-1
"BRUCE H",BRAZELTON,"","LAGUNA NIGUEL",CA,US,92677,33.52554,-117.71436,1,03859607,1975,1973,06/04/1973,"TELONIC INDUSTRIES INC",H000000304552,331/324/327,03859607-1,03859607-1,03859607-1
"CLINTON S",HARTMANN,"",DALLAS,TX,US,75398,32.765788,-96.85689,1,03859608,1975,1973,12/28/1973,"TEXAS INSTRUMENTS INCORPORATED",H000000000019,333/310,03859608-1,03859608-1,03859608-1
"MICHAEL J",BIRCH,"",NORTHAMPTON,"",GB,"",52.25,-.883333,2,03859608,1975,1973,12/28/1973,"TEXAS INSTRUMENTS INCORPORATED",H000000000019,333/310,03859608-2,03859608-2,03859608-2
"JAMES B",COUVILLON,"",DALLAS,TX,US,75398,32.765788,-96.85689,1,03859609,1975,1973,07/23/1973,"TEXAS INSTRUMENTS INCORPORATED",H000000000019,333/327,03859609-1,03859609-1,03859609-1
"ROY E",SHIPLEY,"",PLANO,TX,US,75094,33.01776,-96.62442,2,03859609,1975,1973,07/23/1973,"TEXAS INSTRUMENTS INCORPORATED",H000000000019,333/327,03859609-2,03859609-2,03859609-2
"DONG WOO",RHEE,"",WILLIAMSVILLE,NY,US,14231,42.98039,-78.737853,1,03859610,1975,1974,02/25/1974,"GTE PRODUCTS CORPORATION",H000000000164,334/455,03859610-1,03859610-1,03859610-1
"JAN CHRISTIAA",CLASON,"",HENGELO,"",NL,"",52.05,6.316667,1,03859611,1975,1973,10/26/1973,"HAZEMEIJER B V",H000000010172,335,03859611-1,03859611-1,03859611-1
TOSHIO,KASHIO,"",TOKYO,"",JP,"",35.685,139.751389,1,03859612,1975,1974,03/29/1974,"CASIO COMPUTER CO LTD",A000010413108,335,03859612-1,03859514-1,03859514-1
MICHEL,BLAMOUTIER,"",PARIS,"",FR,"",48.866667,2.333333,1,03859613,1975,1974,01/22/1974,"THOMSON CSF",A000010042866,335/315,03859613-1,03859613-1,03859613-1
JEAN,FRALEUX,"",PARIS,"",FR,"",48.866667,2.333333,2,03859613,1975,1974,01/22/1974,"THOMSON CSF",A000010042866,335/315,03859613-2,03859613-2,03859613-2
EGON,REITHMAIER,"",GAUTING,"",DE,"",48.066667,11.366667,1,03859614,1975,1974,03/07/1974,"SIEMENS AKTIENGESELLSCHAFT",A000010043426,336,03859614-1,03859614-1,03859614-1
"JAMES N","LUTON JR","","OAK RIDGE",TN,US,37831,35.963275,-84.298102,1,03859615,1975,1973,07/30/1973,"UNITED STATES OF AMERICA DEPARTMENT OF ENERGY",H000000000074,336/313/324,03859615-1,03859615-1,03859615-1
"WILHELM F",GAUSTER,"","OAK RIDGE",TN,US,37831,35.963275,-84.298102,2,03859615,1975,1973,07/30/1973,"UNITED STATES OF AMERICA DEPARTMENT OF ENERGY",H000000000074,336/313/324,03859615-2,03859615-2,03859615-2
"ROBERT L",BROWN,"",KINGSTON,TN,US,37763,35.876568,-84.507327,3,03859615,1975,1973,07/30/1973,"UNITED STATES OF AMERICA DEPARTMENT OF ENERGY",H000000000074,336/313/324,03859615-3,03859615-3,03859615-3
"SHAUL P",LADANY,"",BRONX,NY,US,10499,40.827159,-73.824345,1,03859616,1975,1973,11/01/1973,"",,337/200/236,03859616-1,03859616-1,03859616-1
SHUNZO,OKA,"",OSAKA,"",JP,"",35.95,137.266667,1,03859617,1975,1973,09/20/1973,"MATSUSHITA ELECTRIC INDUSTRIAL CO LTD",A000010045727,338/250/257,03859617-1,03859617-1,03859617-1
SHUNJI,MINAMI,"",OSAKA,"",JP,"",35.95,137.266667,2,03859617,1975,1973,09/20/1973,"MATSUSHITA ELECTRIC INDUSTRIAL CO LTD",A000010045727,338/250/257,03859617-2,03859617-2,03859617-2
MATSUO,NISHIOKA,"",HIRAKATA,"",JP,"",35.933333,139.55,1,03859618,1975,1974,04/08/1974,"MATSUSHITA ELECTRIC INDUSTRIAL CO LTD",A000010045727,338/381,03859618-1,03859618-1,03859618-1
SHUNZO,OKA,"",HIRAKATA,"",JP,"",35.933333,139.55,2,03859618,1975,1974,04/08/1974,"MATSUSHITA ELECTRIC INDUSTRIAL CO LTD",A000010045727,338/381,03859618-2,03859617-1,03859617-1
SHINYA,ISHIHARA,"",ANJO,"",JP,"",30.65,131.05,1,03859619,1975,1973,06/20/1973,"NIPPONDENSO CO LTD",A000010041204,137/200,03859619-1,03859619-1,03859619-1
KIYOHIKO,MIZUNO,"",NAGOYA,"",JP,"",34.8,135.0,2,03859619,1975,1973,06/20/1973,"NIPPONDENSO CO LTD",A000010041204,137/200,03859619-2,03859619-2,03859619-2
HIROAKI,NISHIMURA,"",KARIYA,"",JP,"",33.466667,129.85,3,03859619,1975,1973,06/20/1973,"NIPPONDENSO CO LTD",A000010041204,137/200,03859619-3,03859619-3,03859619-3
"JOSEPH L",PERCY,"","SAN DIEGO",CA,US,92199,32.980136,-117.082337,1,03859620,1975,1974,01/23/1974,"UNITED STATES OF AMERICA NAVY",H000000000041,367/73/181/324,03859620-1,03859620-1,03859620-1
"DONALD S",FOREMAN,"",FRIDLEY,MN,US,55432,45.09864,-93.254963,1,03859621,1975,1973,11/02/1973,"HONEYWELL INC",A000010399484,367,03859621-1,03859621-1,03859621-1
"MILTON H",HUTCHISON,"",LIVERPOOL,NY,US,13090,43.149327,-76.223372,1,03859622,1975,1973,01/15/1973,"GENERAL ELECTRIC COMPANY",H000000000005,367/342,03859622-1,03859622-1,03859622-1
"JOSEPH L",PETIT,"",MERIDIAN,NY,US,13113,43.162731,-76.538014,2,03859622,1975,1973,01/15/1973,"GENERAL ELECTRIC COMPANY",H000000000005,367/342,03859622-2,03859622-2,03859622-2
"LYLE E",KOEHLER,"","NEW BRIGHTON",MN,US,55112,45.07938,-93.1872,1,03859623,1975,1973,01/10/1973,"",,340,03859623-1,03859623-1,03859623-1
"THOMAS A",KRIOFSKY,"",GOLETA,CA,US,93199,34.489743,-120.039532,1,03859624,1975,1972,09/05/1972,"",,340/187,03859624-1,03859624-1,03859624-1
"LEON M",KAPLAN,"","SANTA BARBARA",CA,US,93199,34.489743,-120.039532,2,03859624,1975,1972,09/05/1972,"",,340/187,03859624-2,03859624-2,03859624-2
"WALTER S","EGGERT JR","","HUNTINGDON VALLEY",PA,US,19006,40.129527,-75.060892,1,03859625,1975,1973,05/21/1973,"BUDD COMPANY",H000000001629,340/180,03859625-1,03858934-1,03858934-1
MARIO,BARATTI,"",MAYWOOD,IL,US,60155,41.853946,-87.855949,1,03859626,1975,1973,06/07/1973,"",,340/374,03859626-1,03859626-1,03859626-1
"NORMAN G",QUANTZ,"",ALGONAC,MI,US,48001,42.63846,-82.58274,1,03859627,1975,1972,10/30/1972,"LECTRON PRODUCTS INC",H000000005377,180/340,03859627-1,03859627-1,03859627-1
FIORENZO,FAVINI,"",MILAN,"",IT,"",45.466667,9.2,1,03859628,1975,1973,06/11/1973,"PIRELLI SOCIETA PER AZIONI CENTRO PIRELLI",H000000004702,340/200,03859628-1,03859628-1,03859628-1
KAZUO,KOMIYAMA,"",TOKYO,"",JP,"",35.685,139.751389,1,03859629,1975,1973,05/09/1973,"TOSHIBA CORPORATION",A000010040685,340,03859629-1,03859629-1,03859629-1
TAKEHARU,NIIOKA,"",YOKOHAMA,"",JP,"",35.742222,136.1,2,03859629,1975,1973,05/09/1973,"TOSHIBA CORPORATION",A000010040685,340,03859629-2,03859629-2,03859629-2
"WALTER SCOTT",BENNETT,"","DIAMOND BAR",CA,US,91765,34.001426,-117.815685,1,03859630,1975,1973,01/29/1973,"UNISYS CORPORATION",A000010086125,714,03859630-1,03859630-1,03859630-1
"ROBERT S",HOLMES,"",ROCHESTER,NY,US,14694,43.088842,-77.599683,1,03859631,1975,1973,07/16/1973,"COMSCI DATA INC",H000000173387,375/329,03859631-1,03859631-1,03859631-1
"WALTER M",KATZ,"",PITTSFORD,NY,US,14534,43.069507,-77.514294,2,03859631,1975,1973,07/16/1973,"COMSCI DATA INC",H000000173387,375/329,03859631-2,03859631-2,03859631-2
GARY,ETTER,"",KINGSTON,NY,US,12402,41.932386,-74.032331,1,03859632,1975,1972,12/26/1972,"INTERNATIONAL BUSINESS MACHINES CORPORATION",A000010083419,235,03859632-1,03859632-1,03859632-1
"ALLEN P",HO,"",POUGHKEEPSIE,NY,US,12604,41.685996,-73.896069,1,03859633,1975,1973,06/29/1973,"INTERNATIONAL BUSINESS MACHINES CORPORATION",A000010083419,382,03859633-1,03859633-1,03859633-1
"YEE MING",TING,"",FISHKILL,NY,US,12524,41.541709,-73.902683,2,03859633,1975,1973,06/29/1973,"INTERNATIONAL BUSINESS MACHINES CORPORATION",A000010083419,382,03859633-2,03859633-2,03859633-2
"ROBERT R",PERRON,"",BEVERLY,MA,US,1915,42.56646,-70.85328,1,03859634,1975,1972,10/25/1972,"ARTHUR D LITTLE ENTERPRISES INC",A000010049466,235,03859634-1,03859634-1,03859634-1
"JOHN T",FOWLER,"",WINTHROP,MA,US,2152,42.37376,-70.980521,2,03859634,1975,1972,10/25/1972,"ARTHUR D LITTLE ENTERPRISES INC",A000010049466,235,03859634-2,03859634-2,03859634-2
"ROBERT E",WATSON,"",LOVELAND,CO,US,80539,40.396427,-105.07438,1,03859635,1975,1971,06/15/1971,"",,708,03859635-1,03859635-1,03859635-1
"JACK M",WALDEN,"",LOVELAND,CO,US,80539,40.396427,-105.07438,2,03859635,1975,1971,06/15/1971,"",,708,03859635-2,03859635-2,03859635-2
"CHARLES W",NEAR,"",LOVELAND,CO,US,80539,40.396427,-105.07438,3,03859635,1975,1971,06/15/1971,"",,708,03859635-3,03859635-3,03859635-3
"ROBERT WILCOX",COOK,"",NAPERVILLE,IL,US,60567,41.783823,-88.146897,1,03859636,1975,1973,03/22/1973,"AT T CORP",A000010111144,712,03859636-1,03859636-1,03859636-1
STEVEN,PLATT,"",UNDERHILL,VT,US,5489,44.5389,-72.92058,1,03859637,1975,1973,06/28/1973,"INTERNATIONAL BUSINESS MACHINES CORPORATION",A000010083419,365/326/327,03859637-1,03859637-1,03859637-1
"JEHOSHUA N",POMERANZ,"",SUFFERN,NY,US,10901,41.127671,-74.111934,2,03859637,1975,1973,06/28/1973,"INTERNATIONAL BUSINESS MACHINES CORPORATION",A000010083419,365/326/327,03859637-2,03859637-2,03859637-2
"DINESH K",TEWARSON,"","ESSEX JUNCTION",VT,US,5453,44.492901,-73.081591,3,03859637,1975,1973,06/28/1973,"INTERNATIONAL BUSINESS MACHINES CORPORATION",A000010083419,365/326/327,03859637-3,03859637-3,03859637-3
"ALFRED S","HUME JR","",SUNNYVALE,CA,US,94089,37.401284,-122.008179,1,03859638,1975,1973,05/31/1973,"INTERSIL INC",A000010120365,365,03859638-1,03859638-1,03859638-1
UWE,HELM,"",,,,,,,1,03859639,1975,1973,08/20/1973,"U S PHILIPS CORPORATION",A000010901802,365,03859639-1,03859639-1,03859639-1
"DELVIN D",EBERLEIN,"",EDINA,MN,US,55439,44.875459,-93.37435,1,03859640,1975,1973,10/01/1973,"UNISYS CORPORATION",A000010086125,365,03859640-1,03859640-1,03859640-1
"ROBERT M",ENGLUND,"","GOLDEN VALLEY",MN,US,55427,44.99634,-93.37998,2,03859640,1975,1973,10/01/1973,"UNISYS CORPORATION",A000010086125,365,03859640-2,03859640-2,03859640-2
"DONALD GORDON",CLEMONS,"",WALNUTPORT,PA,US,18088,40.761638,-75.56357,1,03859641,1975,1973,12/10/1973,"AT T CORP",A000010111144,326/365,03859641-1,04222112-1,04222112-1
"JAMES HOWARD",VOGELSONG,"",ALLENTOWN,PA,US,18195,40.582121,-75.471549,2,03859641,1975,1973,12/10/1973,"AT T CORP",A000010111144,326/365,03859641-2,03859641-2,03859641-2
JERRY,MAR,"","SANTA CLARA",CA,US,95056,37.400588,-121.963467,1,03859642,1975,1973,04/05/1973,"AT T CORP",A000010111144,365/257,03859642-1,03859642-1,03859642-1
"NICHOLAS F",BORRELLI,"",ELMIRA,NY,US,14925,42.11594,-76.761776,1,03859643,1975,1973,11/14/1973,"CORNING INCORPORATED",A000010258569,365/385,03859643-1,03859643-1,03859643-1
"DUANE C",MAIN,"",WOODRIDGE,IL,US,60517,41.75424,-88.06104,1,03859644,1975,1973,04/24/1973,"BURGER CHEF SYSTEMS INC",H000000163263,99/219/340,03859644-1,03859644-1,03859644-1
"NIKOLAUS A",SZEVERENYI,"",WARREN,PA,US,16369,41.847491,-79.145887,1,03859645,1975,1973,06/04/1973,"GTE PRODUCTS CORPORATION",H000000000164,340/337,03859645-1,03859645-1,03859645-1
"ROBERT D",SCHWELLENBACH,"",PIERRE,SD,US,57501,44.44692,-100.18752,1,03859646,1975,1973,08/27/1973,"",,340/335,03859646-1,03859646-1,03859646-1
"THADDEUS CHRISTOPH",ROSS,"","SANTA BARBARA",CA,US,93199,34.489743,-120.039532,1,03859647,1975,1971,08/25/1971,"INFRARED INDUSTRIES INC",H000000050101,340/250,03859647-1,04153837-1,04153837-1
"PATRICK L",CORBIN,"",BURNSVILLE,MN,US,55337,44.770175,-93.281177,1,03859648,1975,1973,02/26/1973,"",,340/250,03859648-1,03859648-1,03859648-1
"WILLIAM FREDERICK",SLACK,"",ANDOVER,NJ,US,7821,40.967267,-74.766575,1,03859649,1975,1972,10/02/1972,"VAN DYK RESEARCH CORPORATION",H000000031518,340/200/226,03859649-1,03859649-1,03859649-1
"OTAKAR P",PRACHAR,"",TROY,MI,US,48099,42.561732,-83.14647,1,03859650,1975,1973,11/29/1973,"GENERAL MOTORS CORPORATION",H000000000031,340/200/280,03859650-1,03859650-1,03859650-1
"THOMAS W","THOMAS JR","","SAN RAFAEL",CA,US,94915,37.959899,-122.504023,1,03859651,1975,1974,01/14/1974,"",,340/116/200/335,03859651-1,03859651-1,03859651-1
"ROGER L",HALL,"",FRANCESTOWN,NH,US,3043,43.002197,-71.866335,1,03859652,1975,1972,06/26/1972,"NORTH AMERICAN SYSTEMS INC",A000010622298,340/342,03859652-1,03859652-1,03859652-1
"EDWARD S",WAINWRIGHT,"",NASHUA,NH,US,3064,42.766575,-71.465576,2,03859652,1975,1972,06/26/1972,"NORTH AMERICAN SYSTEMS INC",A000010622298,340/342,03859652-2,03859652-2,03859652-2
KENNETH,CLARKSON,"",TONASKET,WA,US,98855,48.704499,-119.439348,3,03859652,1975,1972,06/26/1972,"NORTH AMERICAN SYSTEMS INC",A000010622298,340/342,03859652-3,03859652-3,03859652-3
"HERMAN L",TILLMAN,"",PLANTATION,FL,US,33388,26.117073,-80.254184,1,03859653,1975,1973,06/22/1973,"",,340,03859653-1,03859653-1,03859653-1
"STEPHEN N",SCHROCK,"","FORT LAUDERDALE",FL,US,33394,26.121148,-80.139899,2,03859653,1975,1973,06/22/1973,"",,340,03859653-2,03859653-2,03859653-2
"GERALD M",KING,"",PLANTATION,FL,US,33388,26.117073,-80.254184,3,03859653,1975,1973,06/22/1973,"",,340,03859653-3,03859653-3,03859653-3
"THOMAS J",HARRISON,"","BOCA RATON",FL,US,33499,26.409609,-80.106315,1,03859654,1975,1972,10/11/1972,"INTERNATIONAL BUSINESS MACHINES CORPORATION",A000010083419,341/324,03859654-1,03859654-1,03859654-1
"GEORGE A",HELLWARTH,"","DEERFIELD BEACH",FL,US,33443,26.324699,-80.120509,2,03859654,1975,1972,10/11/1972,"INTERNATIONAL BUSINESS MACHINES CORPORATION",A000010083419,341/324,03859654-2,03859654-2,03859654-2
"RICHARD C",JAEGER,"","BOCA RATON",FL,US,33499,26.409609,-80.106315,3,03859654,1975,1972,10/11/1972,"INTERNATIONAL BUSINESS MACHINES CORPORATION",A000010083419,341/324,03859654-3,03859654-3,03859654-3
"HENDRIK CORNELIS","VAN DUUREN","",WASSENAAR,"",NL,"",52.15,4.4,1,03859655,1975,1974,01/18/1974,"DE STAAT DER NEDERLANDEN TE DEZEN VERTEGENWOORDIGD DOOR DE",H000000010732,341,03859655-1,03859655-1,03859655-1
"CARL F",KLEIN,"",MILWAUKEE,WI,US,53295,43.016381,-87.979711,1,03859656,1975,1972,08/03/1972,"JOHNSON CONTROLS INC",A000010055910,342,03859656-1,03859656-1,03859656-1
"JAMES R",BAILEY,"",MILWAUKEE,WI,US,53295,43.016381,-87.979711,2,03859656,1975,1972,08/03/1972,"JOHNSON CONTROLS INC",A000010055910,342,03859656-2,03859656-2,03859656-2
"FRANCIS L",STERNER,"",TEMPE,AZ,US,85287,33.428352,-111.932123,1,03859657,1975,1972,10/18/1972,"OMNI SPECTRA INC",A000010695890,342/331,03859657-1,03859657-1,03859657-1
GERALD,RABOW,"",NUTLEY,NJ,US,7110,40.819621,-74.163016,1,03859658,1975,1972,10/16/1972,"ITT CORPORATION",H000000000191,342,03859658-1,03859658-1,03859658-1
"EUGENE J",HEFT,"",LEXINGTON,MA,US,2421,42.448372,-71.233754,1,03859659,1975,1970,11/19/1970,"SANDERS ASSOCIATES INC",A000010164356,342,03859659-1,03859659-1,03859659-1
"CARROLL F",AUGUSTINE,"",FARMINGTON,MI,US,48336,42.458873,-83.346843,1,03859660,1975,1972,02/14/1972,"MIDWEST MICROWAVE INC",A000010111531,342,03859660-1,03859660-1,03859660-1
"RAYMOND E",ANDERSON,"","DEARBORN HEIGHTS",MI,US,48127,42.33465,-83.284212,2,03859660,1975,1972,02/14/1972,"MIDWEST MICROWAVE INC",A000010111531,342,03859660-2,03859660-2,03859660-2
"ABRAHAM E",RUVIN,"",MASSAPEQUA,NY,US,11758,40.686884,-73.469397,1,03859661,1975,1963,12/23/1963,"UNITED STATES OF AMERICA AIR FORCE",H000000000129,342,03859661-1,03859661-1,03859661-1
"CHARLES A",FOWLER,"","OYSTER BAY",NY,US,11771,40.866007,-73.526305,2,03859661,1975,1963,12/23/1963,"UNITED STATES OF AMERICA AIR FORCE",H000000000129,342,03859661-2,03859661-2,03859661-2
"ADOLPH BROADUS",HABICH,"",AUSTIN,TX,US,78799,30.267104,-97.744615,1,03859662,1975,1973,05/30/1973,"INTERNATIONAL BUSINESS MACHINES CORPORATION",A000010083419,360/G9B,03859662-1,04215945-1,04215945-1
"JOHN WESLEY","WARD JR","",AUSTIN,TX,US,78799,30.267104,-97.744615,2,03859662,1975,1973,05/30/1973,"INTERNATIONAL BUSINESS MACHINES CORPORATION",A000010083419,360/G9B,03859662-2,03859662-2,03859662-2
"DONALD T",BEST,"","LAFAYETTE HILL",PA,US,19444,40.086163,-75.250559,1,03859663,1975,1973,06/18/1973,"UNISYS CORPORATION",A000010086125,360/G9B,03859663-1,03859663-1,03859663-1
"THOMAS J",TIDD,"",SPRINGFIELD,PA,US,19064,39.95454,-75.29796,2,03859663,1975,1973,06/18/1973,"UNISYS CORPORATION",A000010086125,360/G9B,03859663-2,03859663-2,03859663-2
"WILLIAM R",CHYNOWETH,"","OKLAHOMA CITY",OK,US,73198,35.521573,-97.574376,1,03859664,1975,1973,07/09/1973,"HONEYWELL INFORMATION SYSTEMS INC",A000010094016,360/G9B,03859664-1,03859664-1,03859664-1
WOLFGANG,KAYSER,"","OKLAHOMA CITY",OK,US,73198,35.521573,-97.574376,2,03859664,1975,1973,07/09/1973,"HONEYWELL INFORMATION SYSTEMS INC",A000010094016,360/G9B,03859664-2,03921218-1,03921218-1
"MARTIN E",GERRY,"","SANTA ANA",CA,US,92799,33.720481,-117.909846,1,03859665,1975,1973,06/25/1973,"",,360/G9B,03859665-1,03859665-1,03859665-1
"MICHAEL T",MARIETTA,"",DALLAS,TX,US,75398,32.765788,-96.85689,1,03859666,1975,1973,03/19/1973,"",,2,03859666-1,03859666-1,03859666-1
